loan_id,application_id,customer_id,product_type,funded_amount,term_months,interest_rate,issue_date,maturity_date,purpose,risk_grade,original_dti,original_term_months,original_installment,secured,collateral_value,collateral_type,current_status,default_flag,default_date,write_off_flag,write_off_date,write_off_amount,restructuring_flag,restructuring_date,restructuring_count,settlement_flag,settlement_date,settlement_amount,settlement_discount,current_term_months,current_installment,total_fee_income
L000110,APP0006547,C010899,Personal Loan,33500,36,0.2735,2021-01-16,2024-01-16,Education,A,0.04,36,1373.94,FALSE,,,Written Off,TRUE,2021-02-21,TRUE,2021-03-18,34263.52,FALSE,,0,FALSE,,,,36,1373.94,0
L000111,APP0011102,C010711,Consumer Loan,70600,18,0.3234,2021-01-16,2022-07-16,Appliances,B,0.4,18,5001.78,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,5001.78,100.04
L000112,APP0011985,C008218,Consumer Loan,128200,36,0.2553,2021-01-16,2024-01-16,Appliances,A,0.24,36,5133.21,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-05-31,73700.21,0.15,36,5133.21,102.66
L000113,APP0018417,C004642,Personal Loan,212400,38,0.301,2021-01-16,2024-03-16,General Purpose,B,0.18,38,8735.05,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2022-05-26,1,TRUE,2024-07-01,63657.18,0.12,48,6704.75,1298.84
L000114,APP0021982,C004768,Auto Loan,201500,20,0.2418,2021-01-16,2022-09-16,New Vehicle Purchase,C,0.49,20,12340.92,TRUE,245731.71,Vehicle,Settled,FALSE,,FALSE,,,TRUE,2021-07-26,1,TRUE,2021-10-01,96217.85,0.33,29,8172.29,246.82
L000115,APP0026792,C002296,Personal Loan,42800,20,0.295,2021-01-16,2022-09-16,Education,B,0.47,20,2734.7,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,2734.7,109.38
L000116,APP0031239,C006695,Personal Loan,163300,33,0.2691,2021-01-16,2023-10-16,Home Improvement,B,0.38,33,7056.13,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-03-31,132144.23,0.17,33,7056.13,141.12
L000117,APP0034483,C001637,Consumer Loan,24500,14,0.3024,2021-01-16,2022-03-16,Electronics,B,0.2,14,2098.55,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,14,2098.55,41.97
L000118,APP0034900,C000245,Personal Loan,68000,38,0.3068,2021-01-16,2024-03-16,Education,C,0.36,38,2818.42,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,2818.42,112.74
L000119,APP0037796,C010012,Consumer Loan,92300,31,0.2946,2021-01-16,2023-08-16,Electronics,B,0.07,31,4287.46,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4287.46,257.25
L000120,APP0044431,C009914,Personal Loan,212800,39,0.3036,2021-01-16,2024-04-16,Travel,B,0.5,39,8647.48,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,8647.48,864.75
L000121,APP0049248,C010618,Personal Loan,98600,28,0.2822,2021-01-16,2023-05-16,Education,C,0.25,28,4846.93,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2021-02-26,1,TRUE,2022-08-31,47149.57,0.18,35,4135.65,496.26
L000122,APP0052583,C005020,Consumer Loan,109400,24,0.3056,2021-01-16,2023-01-16,Furniture,C,0.49,24,6148.44,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,6148.44,122.97
L000123,APP0056721,C005303,Personal Loan,41500,46,0.2785,2021-01-16,2024-11-16,Medical,A,0.16,46,1477.35,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,1477.35,206.85
L000124,APP0003493,C008026,Consumer Loan,121200,32,0.2713,2021-01-17,2023-09-17,General Purpose,A,0.31,32,5362.2,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,5362.2,0
L000125,APP0005493,C004175,Personal Loan,53800,33,0.2673,2021-01-17,2023-10-17,General Purpose,B,0.08,33,2319.56,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2319.56,185.56
L000126,APP0015368,C004787,Personal Loan,23900,48,0.3019,2021-01-17,2025-01-17,Education,B,0.08,48,863.19,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,863.19,69.04
L000127,APP0017464,C005181,Personal Loan,70100,33,0.2758,2021-01-17,2023-10-17,Education,B,0.14,33,3053.87,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,3053.87,122.16
L000128,APP0027195,C003538,Consumer Loan,20800,21,0.3027,2021-01-17,2022-10-17,General Purpose,A,0.07,21,1288.03,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,1288.03,51.52
L000129,APP0028893,C007574,Personal Loan,85700,11,0.2978,2021-01-17,2021-12-17,Travel,B,0.15,11,8998.31,FALSE,,,Written Off,TRUE,2021-03-22,TRUE,2021-04-16,80784.74,FALSE,,0,FALSE,,,,11,8998.31,0
L000130,APP0029977,C008931,Personal Loan,83200,25,0.2923,2021-01-17,2023-02-17,Home Improvement,B,0.33,25,4482.68,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-06-01,58718.61,0.22,25,4482.68,89.65
L000131,APP0031073,C004323,Consumer Loan,94000,19,0.3009,2021-01-17,2022-08-17,General Purpose,A,0.09,19,6279.75,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2021-06-27,1,FALSE,,,,36,3433.14,457.18
L000132,APP0031456,C009459,Consumer Loan,135600,24,0.3143,2021-01-17,2023-01-17,Furniture,C,0.38,24,7681.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,7681.95,1536.4
L000133,APP0033856,C003524,Personal Loan,44000,43,0.2634,2021-01-17,2024-08-17,Home Improvement,B,0.48,43,1591.42,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,1591.42,222.81
L000134,APP0045325,C007946,Consumer Loan,39200,23,0.2954,2021-01-17,2022-12-17,Appliances,A,0.17,23,2252.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,2252.47,90.1
L000135,APP0046826,C004759,Consumer Loan,109300,36,0.3252,2021-01-17,2024-01-17,General Purpose,C,0.31,36,4792.1,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,4792.1,0
L000136,APP0054993,C010405,Personal Loan,122500,18,0.2786,2021-01-17,2022-07-17,Home Improvement,C,0.48,18,8403.91,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,8403.91,168.08
L000137,APP0061798,C004488,Consumer Loan,22200,13,0.3274,2021-01-17,2022-02-17,Furniture,B,0.23,13,2051.36,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,2051.36,41.03
L000138,APP0072116,C001608,Consumer Loan,76000,18,0.2864,2021-01-17,2022-07-17,Electronics,B,0.5,18,5243.32,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,5243.32,209.74
L000139,APP0001981,C003748,Personal Loan,166600,40,0.2655,2021-01-18,2024-05-18,Travel,B,0.22,40,6319.43,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2021-07-28,1,FALSE,,,,56,4985.84,678.33
L000140,APP0014815,C000736,Personal Loan,168000,15,0.2814,2021-01-18,2022-04-18,Medical,A,0.42,15,13414.53,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,13414.53,268.29
L000141,APP0018449,C008498,Auto Loan,341700,38,0.2452,2021-01-18,2024-03-18,Used Vehicle Purchase,B,0.43,38,13017.58,TRUE,421851.85,Vehicle,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2024-03-04,20143.39,0.2,38,13017.58,1301.75
L000142,APP0019096,C001565,Personal Loan,127700,37,0.3056,2021-01-18,2024-02-18,General Purpose,B,0.36,37,5369.76,FALSE,,,Written Off,TRUE,2021-03-23,TRUE,2021-04-17,128780.49,FALSE,,0,FALSE,,,,37,5369.76,107.4
L000143,APP0039129,C008778,Consumer Loan,14300,27,0.3218,2021-01-18,2023-04-18,Furniture,B,0.28,27,751.08,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,751.08,45.06
L000144,APP0042584,C000743,Personal Loan,94600,13,0.2686,2021-01-18,2022-02-18,Medical,B,0.37,13,8467.5,FALSE,,,Written Off,TRUE,2022-02-23,TRUE,2022-03-20,53314.9,TRUE,2021-05-28,1,FALSE,,,,31,3399.62,203.97
L000145,APP0043938,C005772,Consumer Loan,89100,13,0.3198,2021-01-18,2022-02-18,Electronics,B,0.44,13,8199.56,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,8199.56,327.98
L000146,APP0067153,C009321,Personal Loan,62800,27,0.2722,2021-01-18,2023-04-18,General Purpose,C,0.39,27,3135.92,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,3135.92,250.88
L000147,APP0069221,C010712,Consumer Loan,64500,34,0.3029,2021-01-18,2023-11-18,Appliances,B,0.42,34,2848.58,FALSE,,,Written Off,TRUE,2021-02-23,TRUE,2021-03-20,66128.09,FALSE,,0,FALSE,,,,34,2848.58,0
L000148,APP0006319,C002828,Small Business Loan,636300,39,0.278,2021-01-19,2024-04-19,Business Expansion,C,0.29,39,24957.02,TRUE,848400,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,24957.02,2495.7
L000149,APP0009825,C005108,Personal Loan,174600,37,0.265,2021-01-19,2024-02-19,Education,B,0.37,37,6955.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,37,6955.61,556.44
L000150,APP0012636,C010210,Personal Loan,141700,32,0.2955,2021-01-19,2023-09-19,Education,B,0.47,32,6451.21,FALSE,,,Written Off,TRUE,2023-03-24,TRUE,2023-04-18,42030,FALSE,,0,FALSE,,,,32,6451.21,129.02
L000151,APP0012567,C005475,Auto Loan,311100,40,0.2385,2021-01-20,2024-05-20,Used Vehicle Purchase,A,0.16,40,11347.58,TRUE,404025.97,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,11347.58,907.8
L000152,APP0012741,C005089,Consumer Loan,104700,25,0.2869,2021-01-20,2023-02-20,Appliances,B,0.24,25,5611.97,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,5611.97,224.48
L000153,APP0016626,C000523,Auto Loan,513200,57,0.2444,2021-01-20,2025-10-20,Used Vehicle Purchase,C,0.39,57,15300.61,TRUE,722816.9,Vehicle,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-05-05,359592.41,0.17,57,15300.61,918.03
L000154,APP0021622,C005193,Personal Loan,283800,26,0.3042,2021-01-20,2023-03-20,General Purpose,B,0.49,26,15037.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,15037.82,1503.8
L000155,APP0035096,C000253,Consumer Loan,102500,23,0.3166,2021-01-20,2022-12-20,Electronics,C,0.41,23,6001.38,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-01-04,4706.03,0.2,23,6001.38,1080.27
L000156,APP0036834,C002050,Personal Loan,68300,27,0.2673,2021-01-20,2023-04-20,Travel,B,0.31,27,3393.36,FALSE,,,Written Off,TRUE,2021-06-25,TRUE,2021-07-20,61907.09,FALSE,,0,FALSE,,,,27,3393.36,271.48
L000157,APP0037329,C007512,Personal Loan,60800,24,0.2984,2021-01-20,2023-01-20,Education,B,0.45,24,3394.49,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,3394.49,271.56
L000158,APP0046862,C003686,Consumer Loan,132500,24,0.2692,2021-01-20,2023-01-20,Furniture,A,0.36,24,7200.01,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2021-08-30,1,TRUE,2022-04-04,71216.19,0.2,42,4189.32,144
L000159,APP0076992,C009153,Consumer Loan,103900,31,0.2954,2021-01-20,2023-08-20,Furniture,C,0.47,31,4830.71,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4830.71,96.61
L000160,APP0006356,C008428,Personal Loan,73800,9,0.2834,2021-01-21,2021-10-21,Medical,B,0.31,9,9198.4,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,9198.4,919.85
L000161,APP0014417,C003790,Personal Loan,42500,38,0.2664,2021-01-21,2024-03-21,Medical,B,0.37,38,1667.39,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,1667.39,166.75
L000162,APP0014760,C007940,Personal Loan,82100,34,0.2663,2021-01-21,2023-11-21,Home Improvement,A,0.12,34,3464.64,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,3464.64,138.58
L000163,APP0019629,C010742,Personal Loan,79800,43,0.2606,2021-01-21,2024-08-21,General Purpose,B,0.12,43,2873.94,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,2873.94,344.88
L000164,APP0023683,C010027,Personal Loan,98500,18,0.2971,2021-01-21,2022-07-21,Education,A,0.18,18,6848.21,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,6848.21,273.93
L000165,APP0024815,C001145,Consumer Loan,11900,30,0.2775,2021-01-21,2023-07-21,Appliances,B,0.09,30,554.44,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,554.44,11.09
L000166,APP0042774,C004168,Consumer Loan,121400,32,0.3002,2021-01-21,2023-09-21,Appliances,A,0.33,32,5557.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,5557.58,333.45
L000167,APP0042814,C005983,Consumer Loan,20500,22,0.2956,2021-01-21,2022-11-21,Furniture,B,0.33,22,1218.16,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-04-05,8327.41,0.14,22,1218.16,146.16
L000168,APP0070078,C007199,Personal Loan,51200,12,0.2713,2021-01-21,2022-01-21,Education,A,0.11,12,4919.34,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,4919.34,196.78
L000169,APP0072843,C004571,Personal Loan,193600,30,0.2943,2021-01-21,2023-07-21,Medical,B,0.47,30,9191.27,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,9191.27,367.66
L000170,APP0004262,C007123,Consumer Loan,98900,31,0.2719,2021-01-22,2023-08-22,General Purpose,B,0.45,31,4475.46,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4475.46,179.02
L000171,APP0038357,C003528,Consumer Loan,11700,28,0.3028,2021-01-22,2023-05-22,Appliances,B,0.17,28,587.75,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,587.75,35.28
L000172,APP0049604,C002583,Personal Loan,25800,41,0.2503,2021-01-22,2024-06-22,Education,A,0.06,41,942.39,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,942.39,56.55
L000173,APP0055034,C003271,Personal Loan,86300,20,0.3038,2021-01-22,2022-09-22,Education,B,0.16,20,5552.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,5552.47,0
L000174,APP0010683,C009065,Personal Loan,291600,39,0.2725,2021-01-23,2024-04-23,General Purpose,B,0.29,39,11349.54,FALSE,,,Written Off,TRUE,2022-05-28,TRUE,2022-06-22,212949.93,FALSE,,0,FALSE,,,,39,11349.54,680.97
L000175,APP0016420,C000619,Consumer Loan,66300,22,0.2832,2021-01-23,2022-11-23,Appliances,B,0.2,22,3898.02,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2022-01-02,1,FALSE,,,,36,1996.47,156.36
L000176,APP0017021,C007504,Consumer Loan,12700,17,0.3208,2021-01-23,2022-06-23,Furniture,B,0.4,17,939.4,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,939.4,0
L000177,APP0019571,C000535,Consumer Loan,37400,12,0.2785,2021-01-23,2022-01-23,Appliances,B,0.46,12,3606.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,3606.58,0
L000178,APP0030171,C006027,Consumer Loan,149300,24,0.29,2021-01-23,2023-01-23,Appliances,B,0.38,24,8271.13,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,8271.13,661.68
L000179,APP0030665,C010898,Consumer Loan,23400,22,0.3129,2021-01-23,2022-11-23,Appliances,B,0.36,22,1411.16,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,1411.16,28.22
L000180,APP0037629,C005745,Consumer Loan,45900,33,0.3147,2021-01-23,2023-10-23,Appliances,A,0.35,33,2095.6,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2095.6,167.64
L000181,APP0039973,C003303,Personal Loan,152300,46,0.2844,2021-01-23,2024-11-23,General Purpose,B,0.45,46,5472.7,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2021-10-03,1,FALSE,,,,56,4777.62,615
L000182,APP0045244,C009449,Personal Loan,121800,26,0.3038,2021-01-23,2023-03-23,Medical,B,0.31,26,6451.32,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-07-08,37628.58,0.33,26,6451.32,774.18
L000183,APP0050754,C009325,Consumer Loan,29100,33,0.3151,2021-01-23,2023-10-23,General Purpose,C,0.48,33,1329.22,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,1329.22,106.32
L000184,APP0051523,C007989,Auto Loan,155900,49,0.2465,2021-01-23,2025-02-23,New Vehicle Purchase,B,0.31,49,5077.02,TRUE,179195.4,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,49,5077.02,609.24
L000185,APP0055064,C000332,Personal Loan,146700,37,0.2745,2021-01-23,2024-02-23,Education,B,0.39,37,5919.26,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,37,5919.26,473.56
L000186,APP0059610,C007510,Small Business Loan,204300,56,0.2769,2021-01-23,2025-09-23,Equipment Purchase,C,0.48,56,6535.99,TRUE,265324.68,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,56,6535.99,392.16
L000187,APP0075230,C003614,Personal Loan,131000,34,0.2595,2021-01-23,2023-11-23,Home Improvement,A,0.33,34,5481.12,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,5481.12,657.72
L000188,APP0001841,C005056,Personal Loan,263200,27,0.2796,2021-01-24,2023-04-24,General Purpose,C,0.37,27,13243.34,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,13243.34,529.74
L000189,APP0002487,C004499,Personal Loan,103100,29,0.2638,2021-01-24,2023-06-24,Home Improvement,A,0.15,29,4845.67,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,4845.67,193.82
L000190,APP0006350,C010336,Personal Loan,127600,21,0.2495,2021-01-24,2022-10-24,Home Improvement,A,0.15,21,7560.89,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,7560.89,302.44
L000191,APP0010291,C000112,Personal Loan,212200,19,0.2699,2021-01-24,2022-08-24,Education,A,0.27,19,13847.5,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,13847.5,276.95
L000192,APP0014057,C001659,Consumer Loan,67600,27,0.309,2021-01-24,2023-04-24,Electronics,B,0.19,27,3504.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2022-10-04,1,FALSE,,,,44,1251.07,95.12
L000193,APP0015093,C004954,Consumer Loan,87700,22,0.3268,2021-01-24,2022-11-24,Electronics,B,0.26,22,5351.55,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,5351.55,428.12
L000194,APP0016543,C004924,Personal Loan,46900,43,0.3009,2021-01-24,2024-08-24,Education,B,0.09,43,1794.77,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-03-11,25582.88,0.33,43,1794.77,71.8
L000195,APP0030805,C005824,Personal Loan,37600,44,0.2855,2021-01-24,2024-09-24,Medical,B,0.06,44,1387.74,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,1387.74,111
L000196,APP0036538,C005915,Personal Loan,24400,33,0.2797,2021-01-24,2023-10-24,Medical,B,0.43,33,1068.03,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-05-09,11570.33,0.29,33,1068.03,0
L000197,APP0042982,C008849,Consumer Loan,63700,18,0.2796,2021-01-24,2022-07-24,General Purpose,B,0.3,18,4373.2,FALSE,,,Written Off,TRUE,2021-04-29,TRUE,2021-05-24,59202.72,FALSE,,0,FALSE,,,,18,4373.2,87.46
L000198,APP0055468,C005088,Personal Loan,53900,28,0.2806,2021-01-24,2023-05-24,Home Improvement,C,0.3,28,2645.11,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,2645.11,264.5
L000199,APP0071998,C006074,Personal Loan,30700,46,0.2642,2021-01-24,2024-11-24,General Purpose,B,0.28,46,1068.17,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,1068.17,42.72
L000200,APP0076981,C002545,Consumer Loan,40000,30,0.3115,2021-01-24,2023-07-24,Furniture,B,0.44,30,1935.61,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,1935.61,154.84
L000201,APP0001053,C005567,Consumer Loan,108800,27,0.3094,2021-01-25,2023-04-25,General Purpose,A,0.19,27,5643.4,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2022-10-05,1,FALSE,,,,41,2224.45,157.36
L000202,APP0006012,C001098,Personal Loan,161100,37,0.2823,2021-01-25,2024-02-25,Medical,B,0.11,37,6568.43,FALSE,,,Written Off,TRUE,2022-06-30,TRUE,2022-07-25,110406.06,FALSE,,0,FALSE,,,,37,6568.43,1445.07
L000203,APP0007397,C005148,Personal Loan,181900,41,0.273,2021-01-25,2024-06-25,Home Improvement,A,0.07,41,6869.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,6869.61,549.56
L000204,APP0014796,C002519,Personal Loan,97200,45,0.2844,2021-01-25,2024-10-25,Education,B,0.18,45,3536.01,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,3536.01,141.44
L000205,APP0035691,C004714,Consumer Loan,43700,15,0.295,2021-01-25,2022-04-25,Appliances,C,0.37,15,3518.68,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,3518.68,70.37
L000206,APP0037540,C006131,Consumer Loan,45900,27,0.3252,2021-01-25,2023-04-25,Electronics,B,0.49,27,2419.07,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2022-03-07,1,TRUE,2022-05-10,18520.52,0.32,41,1433.33,193.52
L000207,APP0041638,C003134,Personal Loan,141100,29,0.2991,2021-01-25,2023-06-25,General Purpose,A,0.33,29,6891.85,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-05-10,115332.65,0.14,29,6891.85,0
L000208,APP0045060,C008679,Consumer Loan,145100,14,0.3173,2021-01-25,2022-03-25,General Purpose,B,0.32,14,12535.62,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-03-12,104540.82,0.28,14,12535.62,0
L000209,APP0049376,C002997,Personal Loan,107000,46,0.276,2021-01-25,2024-11-25,Home Improvement,B,0.48,46,3793.94,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-03-12,83025.64,0.22,46,3793.94,0
L000210,APP0049752,C000763,Consumer Loan,30000,20,0.3139,2021-01-25,2022-09-25,Furniture,B,0.24,20,1945.53,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,1945.53,0
L000211,APP0057490,C010446,Personal Loan,65500,35,0.2478,2021-01-25,2023-12-25,Home Improvement,A,0.21,35,2646.93,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,2646.93,105.88
L000212,APP0068181,C000657,Consumer Loan,24800,15,0.3002,2021-01-25,2022-04-25,Furniture,B,0.3,15,2003.25,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-04-09,16115.56,0.31,15,2003.25,0
L000213,APP0075068,C009532,Personal Loan,82200,26,0.272,2021-01-25,2023-03-25,Medical,A,0.29,26,4218.81,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2022-07-05,1,FALSE,,,,37,2133.27,254.1
L000214,APP0078080,C008521,Personal Loan,43700,22,0.2677,2021-01-25,2022-11-25,General Purpose,B,0.47,22,2535.15,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,2535.15,101.4
L000215,APP0000334,C008500,Small Business Loan,339000,39,0.2689,2021-01-26,2024-04-26,Business Expansion,C,0.23,39,13127.98,TRUE,389655.17,Business Asset / Property,Written Off,TRUE,2022-01-31,TRUE,2022-02-25,294044.99,TRUE,2021-07-06,1,FALSE,,,,54,10489.55,1154.49
L000216,APP0000366,C004155,Personal Loan,87100,31,0.2865,2021-01-26,2023-08-26,Travel,B,0.23,31,4008.48,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4008.48,320.68
L000217,APP0011407,C009102,Auto Loan,521600,56,0.2594,2021-01-26,2025-09-26,New Vehicle Purchase,C,0.43,56,16151.51,TRUE,636097.56,Vehicle,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,56,16151.51,2584.24
L000218,APP0011470,C008115,Consumer Loan,51200,33,0.2647,2021-01-26,2023-10-26,General Purpose,A,0.05,33,2200.44,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2200.44,44.01
L000219,APP0012237,C009793,Consumer Loan,22200,35,0.2811,2021-01-26,2023-12-26,Electronics,B,0.11,35,936.45,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,936.45,149.84
