application_id,customer_id,assessment_date,monthly_income_at_assessment,existing_monthly_obligations,proposed_installment_est,dti,credit_score_at_assessment,employment_length_at_assessment,ltv,risk_grade,risk_points,previous_default_flag
APP0000289,C001158,2023-11-06,8852.55,0,20770.75,2.35,532,52,,C,8,FALSE
APP0000290,C002705,2026-05-12,7880.47,0,7408.14,0.94,483,90,,D,9,FALSE
APP0000291,C001060,2025-02-05,22930.9,0,2846.41,0.12,603,35,,B,4,FALSE
APP0000292,C009654,2021-08-23,56861.87,0,13234.86,0.23,636,151,,B,3,FALSE
APP0000293,C005732,2023-02-23,45006.74,0,10596.96,0.24,576,39,,B,5,FALSE
APP0000294,C009270,2022-05-05,57097.31,0,50256.71,0.88,689,245,0.75,B,3,FALSE
APP0000295,C003918,2025-08-02,13569.96,0,23370.97,1.72,674,318,0.84,B,5,FALSE
APP0000296,C001432,2023-12-13,73823.74,0,9258.42,0.13,655,141,,A,2,FALSE
APP0000297,C004823,2022-08-02,38559.79,0,11377.47,0.3,626,56,0.77,B,4,FALSE
APP0000298,C006125,2023-06-13,13076.51,0,38582.82,2.95,720,106,0.74,B,5,FALSE
APP0000299,C009999,2024-06-16,11985.2,0,12748.86,1.06,528,31,0.82,C,8,FALSE
APP0000300,C009939,2026-02-06,52748.68,0,57928.36,1.1,669,99,0.8,B,5,FALSE
APP0000301,C007902,2024-12-25,7412.69,0,1632.08,0.22,664,400,,B,4,FALSE
APP0000302,C000869,2025-11-01,16867.33,0,1932.6,0.11,447,105,,C,6,FALSE
APP0000303,C007809,2024-10-13,27275.82,0,4371.18,0.16,655,46,,A,2,FALSE
APP0000304,C000041,2022-12-22,32515.43,0,8109.84,0.25,557,275,,B,4,FALSE
APP0000305,C005509,2025-10-25,5984.76,0,19692.45,3.29,568,63,,C,8,FALSE
APP0000306,C010856,2026-07-01,48626.32,0,5193.15,0.11,714,14,,B,3,FALSE
APP0000307,C009360,2025-04-30,31360.86,0,5647.32,0.18,613,38,,B,4,TRUE
APP0000308,C009994,2024-08-01,43424.89,0,8017.4,0.18,653,5,,B,5,FALSE
APP0000309,C001279,2025-11-20,15179.61,0,5022.43,0.33,750,175,,B,3,FALSE
APP0000310,C001605,2021-03-04,14391.44,0,10219.92,0.71,662,286,,B,5,FALSE
APP0000311,C005340,2024-03-24,28132.41,0,7163.5,0.25,605,44,,B,3,FALSE
APP0000312,C010841,2025-03-13,19911,0,20485.02,1.03,579,137,,C,8,FALSE
APP0000313,C009538,2022-08-28,25630.54,0,8959.61,0.35,708,262,,A,2,FALSE
APP0000314,C003478,2022-12-29,30868.54,0,54735.22,1.77,616,294,0.88,B,5,FALSE
APP0000315,C006549,2022-01-24,21108.81,0,9474.4,0.45,656,102,,B,4,FALSE
APP0000316,C008610,2022-03-05,57932.5,0,87731.09,1.51,550,74,0.77,C,7,FALSE
APP0000317,C000611,2022-04-26,33190.61,0,12888.56,0.39,654,129,,B,3,FALSE
APP0000318,C010592,2021-10-30,22773.69,0,50512.46,2.22,514,8,0.85,D,10,FALSE
APP0000319,C004961,2025-02-23,35777.9,0,22029.23,0.62,658,136,0.87,B,5,FALSE
APP0000320,C006791,2021-12-04,32327.42,0,2329.83,0.07,594,4,,B,5,FALSE
APP0000321,C003109,2024-10-29,13790.39,0,6198.85,0.45,696,228,,B,4,FALSE
APP0000322,C010701,2023-04-10,7719.85,0,40274.71,5.22,635,22,0.79,D,9,FALSE
APP0000323,C006568,2024-10-08,50542.3,0,7102.92,0.14,687,81,,A,2,FALSE
APP0000324,C010010,2025-08-07,14148.78,0,18467.85,1.31,550,118,,C,8,FALSE
APP0000325,C000426,2024-10-16,53380.31,0,18454.81,0.35,755,289,,A,1,FALSE
APP0000326,C006131,2025-03-26,31643.81,0,3675.92,0.12,534,243,,A,2,FALSE
APP0000327,C000064,2022-04-07,23927.33,0,16365.42,0.68,481,94,,C,7,FALSE
APP0000328,C002317,2021-07-30,25522.41,0,4618.48,0.18,580,95,,A,2,FALSE
APP0000329,C002293,2024-07-06,50688.12,0,9692.06,0.19,693,313,,A,0,FALSE
APP0000330,C005673,2023-09-23,47113.17,0,80697.37,1.71,611,82,0.89,B,5,FALSE
APP0000331,C009807,2025-06-18,11055.29,0,36276.02,3.28,608,271,0.71,C,6,FALSE
APP0000332,C009831,2026-01-03,35498.49,0,20431.64,0.58,617,382,,B,5,FALSE
APP0000333,C010169,2025-08-20,66135.01,0,1144.4,0.02,666,70,,A,1,FALSE
APP0000334,C008500,2021-01-24,55904.05,0,12782.04,0.23,494,23,0.87,C,8,FALSE
APP0000335,C004116,2021-12-31,47815.99,0,33118.73,0.69,703,75,0.82,B,5,FALSE
APP0000336,C001773,2022-12-30,17337.91,0,8560.66,0.49,616,334,,C,7,FALSE
APP0000337,C006272,2025-04-18,16596.06,0,57433.54,3.46,662,172,0.77,B,4,FALSE
APP0000338,C010663,2021-01-25,40720.46,0,19465.47,0.48,662,10,0.85,C,6,FALSE
APP0000339,C008987,2021-11-10,32968.89,0,20017.02,0.61,613,97,,B,5,FALSE
APP0000340,C010506,2021-06-12,11741.78,0,3685.37,0.31,545,215,,B,4,FALSE
APP0000341,C008111,2024-05-31,33283.27,0,15315.21,0.46,739,132,,B,4,FALSE
APP0000342,C007061,2026-05-05,13243.72,0,62005.68,4.68,651,167,0.77,B,5,FALSE
APP0000343,C003049,2022-09-12,20662.73,0,4855.11,0.23,703,65,,A,2,FALSE
APP0000344,C001917,2025-07-06,14919.67,0,49931.85,3.35,591,384,0.76,C,7,FALSE
APP0000345,C009059,2022-11-02,40438.49,0,14427.43,0.36,662,78,,B,3,FALSE
APP0000346,C002596,2025-09-21,27474.29,0,9303.43,0.34,405,19,,C,6,FALSE
APP0000347,C001390,2024-12-14,10491.28,2436.26,11736.5,1.35,574,120,,C,6,FALSE
APP0000348,C000654,2024-10-07,15138.87,0,6435.53,0.43,605,222,,B,5,FALSE
APP0000349,C001355,2023-10-16,18471.73,0,2654.88,0.14,677,103,,B,3,FALSE
APP0000350,C006441,2022-04-13,42143.38,0,46272.56,1.1,663,304,0.85,B,3,FALSE
APP0000351,C000472,2022-11-15,33584,0,9550.8,0.28,590,349,,A,2,FALSE
APP0000352,C002337,2023-12-06,67068.93,0,7763.89,0.12,664,176,,A,1,FALSE
APP0000353,C009087,2025-05-14,24356.67,0,16268.72,0.67,535,77,,C,6,FALSE
APP0000354,C002816,2021-12-02,17592.73,0,67011.96,3.81,538,66,0.72,C,7,FALSE
APP0000355,C009429,2021-02-01,46898.95,0,5786.02,0.12,625,37,,B,3,FALSE
APP0000356,C009440,2023-08-06,12077.86,0,64885.74,5.37,527,13,0.87,D,9,FALSE
APP0000357,C009574,2023-08-30,42721.46,0,3576.7,0.08,606,55,,B,3,FALSE
APP0000358,C002714,2021-10-28,42149.74,0,54147.92,1.28,648,287,0.76,B,4,FALSE
APP0000359,C007076,2026-05-16,22683.83,0,60411.43,2.66,722,228,0.87,A,2,TRUE
APP0000360,C004329,2026-01-04,49384.19,0,14657.56,0.3,668,335,,B,3,FALSE
APP0000361,C002563,2025-10-11,15714.86,0,41342.29,2.63,714,288,0.81,B,5,FALSE
APP0000362,C002261,2022-01-17,55448.41,0,20064.72,0.36,718,232,0.86,B,3,FALSE
APP0000363,C006651,2026-02-07,15149.77,0,2897.76,0.19,439,29,,C,6,FALSE
APP0000364,C007117,2025-01-18,7605.02,0,4763.47,0.63,626,30,,D,9,FALSE
APP0000365,C001478,2021-04-08,13452.35,0,16926.44,1.26,673,373,,B,5,FALSE
APP0000366,C004155,2021-01-21,16863.76,0,3955.66,0.23,566,185,,B,5,FALSE
APP0000367,C005729,2023-12-18,15611.58,0,16987.87,1.09,691,274,,B,5,FALSE
APP0000368,C010875,2021-11-06,26833.7,0,3613.39,0.13,563,188,,B,4,FALSE
APP0000369,C002281,2024-01-18,16055.92,0,4068.19,0.25,544,121,,B,4,FALSE
APP0000370,C003810,2021-12-31,8484.61,0,6139.13,0.72,595,153,,C,7,FALSE
APP0000371,C007088,2021-03-21,10147.56,0,79094.5,7.79,508,196,0.72,C,7,FALSE
APP0000372,C002152,2022-10-17,31580.92,0,1520.93,0.05,607,141,,A,2,FALSE
APP0000373,C004242,2024-09-30,17485.49,0,13789.93,0.79,730,3,,C,7,FALSE
APP0000374,C000401,2021-05-12,5511.02,0,83311.62,15.12,461,7,0.79,D,11,FALSE
APP0000375,C006987,2022-08-26,38693.08,0,3554.82,0.09,649,70,,A,1,FALSE
APP0000376,C010304,2024-12-25,9523.86,0,4460.22,0.47,539,15,,D,9,FALSE
APP0000377,C009243,2022-01-16,14520.31,0,2834.41,0.2,653,67,,A,2,FALSE
APP0000378,C001701,2025-12-13,85609.15,0,35392.1,0.41,640,256,0.79,B,3,FALSE
APP0000379,C007665,2026-03-08,34944.11,0,9197.69,0.26,554,107,,B,4,FALSE
APP0000380,C010171,2025-12-16,8933.8,0,13821.81,1.55,613,105,0.77,C,7,FALSE
APP0000381,C002510,2025-06-13,15303.82,0,6492.16,0.42,499,239,,C,7,FALSE
APP0000382,C002721,2023-01-17,24849.19,0,2755.75,0.11,734,42,,A,0,FALSE
APP0000383,C000162,2021-01-22,11904,0,19701.51,1.66,661,110,,B,5,FALSE
APP0000384,C007336,2026-05-06,15469.09,0,18011.52,1.16,557,20,,D,10,FALSE
APP0000385,C007076,2026-03-27,22683.83,0,37365.66,1.65,722,228,0.84,B,3,TRUE
APP0000386,C005185,2023-09-04,49010.7,0,5506.12,0.11,684,133,,A,2,FALSE
APP0000387,C007695,2021-10-31,34717.15,0,1847.45,0.05,532,108,,A,2,FALSE
APP0000388,C006853,2023-09-26,42088.52,0,7529.53,0.18,625,301,,B,3,FALSE
APP0000389,C006465,2024-12-27,29317.36,0,7318.13,0.25,658,132,,A,2,FALSE
APP0000390,C003889,2023-08-21,16858.53,0,28562.31,1.69,719,70,,C,6,FALSE
APP0000391,C005171,2021-04-12,9426.87,0,7567.11,0.8,531,97,,D,9,FALSE
APP0000392,C003996,2025-10-31,14893.76,0,1984.11,0.13,638,50,,B,4,FALSE
APP0000393,C008472,2021-03-13,27594.37,0,63109.64,2.29,650,70,0.7,B,3,FALSE
APP0000394,C001191,2021-08-08,9667.28,0,11146.8,1.15,495,36,,D,11,FALSE
APP0000395,C005615,2023-09-02,30509.37,0,27354.21,0.9,496,413,0.87,C,6,FALSE
APP0000396,C002868,2025-12-10,6367.19,0,16535.08,2.6,547,12,,D,11,FALSE
APP0000397,C010976,2025-09-27,12892.95,0,8451.75,0.66,609,46,,C,6,FALSE
APP0000398,C000771,2021-07-14,19690.44,0,42237.41,2.15,619,63,0.88,C,6,FALSE
APP0000399,C000347,2024-10-19,36973.23,0,29019.72,0.78,704,115,0.76,B,4,FALSE
APP0000400,C002536,2024-07-16,22563.82,0,65046.95,2.88,586,131,0.9,B,5,FALSE
APP0000401,C008555,2022-03-14,22287.25,0,887.04,0.04,507,126,,A,2,FALSE
APP0000402,C005193,2021-05-09,29949.4,0,73885.1,2.47,644,109,0.86,B,3,FALSE
APP0000403,C009013,2022-12-01,11680.93,0,3211.39,0.27,572,272,,B,5,FALSE
APP0000404,C000418,2021-05-15,30403.97,0,3980.76,0.13,611,69,,B,3,FALSE
APP0000405,C003781,2023-06-18,24654.37,0,14190.1,0.58,483,194,,C,7,FALSE
APP0000406,C004510,2023-08-14,18449.97,0,15801.09,0.86,642,50,,C,6,FALSE
APP0000407,C007791,2022-06-27,8863.74,0,49338.41,5.57,625,148,0.82,C,7,FALSE
APP0000408,C001528,2026-01-20,6185.3,0,12804.19,2.07,499,69,,C,8,FALSE
APP0000409,C005962,2025-09-19,10092.41,0,3532.11,0.35,589,108,,B,4,FALSE
APP0000410,C003910,2022-06-25,58385.38,0,6144.76,0.11,725,111,,A,0,FALSE
APP0000411,C007945,2022-11-18,68010.53,0,14207.24,0.21,626,17,0.84,C,6,FALSE
APP0000412,C005379,2022-01-10,21524.33,0,2355.71,0.11,529,69,,B,3,FALSE
APP0000413,C005396,2023-09-04,35032.7,0,4290.11,0.12,585,212,,B,3,FALSE
APP0000414,C002680,2021-09-18,44326.65,0,8788.3,0.2,690,84,,A,1,FALSE
APP0000415,C010131,2022-10-04,15759.51,0,4274.15,0.27,750,267,,A,2,FALSE
APP0000416,C009015,2026-05-25,11140.61,0,14444.96,1.3,654,203,0.83,B,5,TRUE
APP0000417,C005203,2025-07-16,70747.3,0,1582.94,0.02,681,34,,A,2,FALSE
APP0000418,C000914,2025-02-08,13985.03,0,33206.8,2.37,487,57,0.82,D,9,FALSE
APP0000419,C008912,2024-07-25,70739.83,0,2419.2,0.03,700,165,,A,1,FALSE
APP0000420,C009130,2022-03-18,36325.77,0,1924.15,0.05,523,61,,A,2,FALSE
APP0000421,C006824,2025-04-15,31358.59,0,36791.59,1.17,643,76,0.72,B,5,TRUE
APP0000422,C004273,2022-04-23,63098.27,0,8036.62,0.13,782,222,,A,0,FALSE
APP0000423,C006751,2021-06-14,6960.41,0,13813.68,1.98,667,108,,C,6,FALSE
APP0000424,C006439,2026-05-12,88523.04,0,28204.31,0.32,595,139,0.8,B,3,FALSE
APP0000425,C003474,2025-09-05,15033.14,0,23778.28,1.58,505,52,,C,8,FALSE
APP0000426,C008991,2021-11-28,5472.56,0,7972.6,1.46,582,157,,C,7,FALSE
APP0000427,C005593,2022-05-10,52401.98,0,5999.92,0.11,749,286,,A,0,FALSE
APP0000428,C008662,2023-09-01,41335.66,0,78029.7,1.89,704,156,0.75,B,4,FALSE
APP0000429,C000418,2022-02-10,30403.97,3990.91,2498.01,0.21,611,69,,A,2,FALSE
APP0000430,C005115,2022-03-30,15065.72,0,32848.68,2.18,513,71,0.78,C,8,FALSE
APP0000431,C000072,2023-02-10,25963.67,0,17340.76,0.67,705,303,,B,5,FALSE
APP0000432,C000245,2021-02-04,7420.57,0,16672.55,2.25,638,123,,C,7,FALSE
APP0000433,C001432,2023-03-12,73823.74,0,10620.11,0.14,655,141,,A,1,FALSE
APP0000434,C006879,2023-02-09,28794.05,0,32492.35,1.13,601,198,0.7,C,6,FALSE
APP0000435,C000809,2022-05-01,38809.86,0,12358.67,0.32,475,36,0.87,C,7,FALSE
APP0000436,C001035,2024-02-25,8694.57,0,36867.37,4.24,622,196,0.75,C,6,FALSE
APP0000437,C006551,2025-01-16,22773.72,0,8358.29,0.37,563,193,,C,6,FALSE
APP0000438,C001038,2023-04-21,10152.6,0,3018.43,0.3,672,248,,A,2,FALSE
APP0000439,C001666,2021-08-18,17227.4,0,7860.32,0.46,546,50,,C,8,FALSE
APP0000440,C008458,2023-02-09,68614.9,0,11991.8,0.17,608,316,,B,3,FALSE
APP0000441,C007781,2021-11-20,13483.95,0,117408.1,8.71,628,62,0.77,C,6,FALSE
APP0000442,C008176,2025-05-26,61754.62,0,112490.65,1.82,623,327,0.71,B,4,TRUE
APP0000443,C009027,2024-12-19,53403.24,0,10960.13,0.21,767,232,,A,2,FALSE
APP0000444,C000856,2023-06-01,12760.11,0,5873.16,0.46,585,32,,C,8,FALSE
APP0000445,C000654,2021-03-16,15138.87,0,17592.88,1.16,605,222,,C,6,FALSE
APP0000446,C004931,2021-01-09,39810.18,0,45408.52,1.14,772,132,0.73,B,3,FALSE
APP0000447,C002502,2024-01-03,40637.25,0,2315.49,0.06,669,79,,A,0,FALSE
APP0000448,C002923,2026-05-28,14884.78,0,103139.84,6.93,626,62,0.75,C,6,FALSE
APP0000449,C004346,2022-12-30,8014.66,0,5276.58,0.66,525,220,,D,9,FALSE
APP0000450,C006443,2022-06-05,32871.59,0,3458.96,0.11,574,54,,B,4,FALSE
APP0000451,C006241,2026-03-06,49439.02,0,14530.98,0.29,609,99,,B,3,FALSE
APP0000452,C000611,2025-01-12,33190.61,13065.62,5564.26,0.56,654,129,,B,4,TRUE
APP0000453,C006044,2025-01-14,23952.47,0,17563.63,0.73,611,321,0.81,C,6,FALSE
APP0000454,C008004,2021-05-12,26840.29,0,7325.37,0.27,740,168,,A,0,FALSE
APP0000455,C000044,2026-04-24,19593.72,0,12871.38,0.66,606,24,,C,7,TRUE
APP0000456,C007991,2023-06-27,45320.98,0,23284.63,0.51,650,131,,B,4,FALSE
APP0000457,C001586,2021-07-26,42979.28,0,964.32,0.02,622,45,,B,4,FALSE
APP0000458,C006962,2021-02-15,33777.86,0,37986.29,1.12,615,173,0.77,C,6,FALSE
APP0000459,C007924,2024-05-20,9175.83,0,8816.93,0.96,565,67,,C,8,FALSE
APP0000460,C005146,2021-01-19,12737.99,0,16327.74,1.28,592,288,0.7,C,6,FALSE
APP0000461,C006072,2021-11-21,8782.03,0,3217.34,0.37,553,315,,C,7,FALSE
APP0000462,C002119,2024-01-27,37341.52,0,21329.39,0.57,715,151,0.78,B,4,FALSE
APP0000463,C009905,2025-12-31,25378.1,0,33385.63,1.32,642,96,0.72,B,5,FALSE
APP0000464,C001020,2021-07-06,38584.67,0,117933.97,3.06,625,312,0.79,C,6,FALSE
APP0000465,C010300,2024-01-03,12453.57,0,11459.2,0.92,680,214,,B,5,FALSE
APP0000466,C009490,2023-05-20,26557.59,0,30873.25,1.16,612,204,0.77,B,5,FALSE
APP0000467,C003138,2023-12-09,92245.79,0,48198.39,0.52,613,268,0.8,C,6,FALSE
APP0000468,C009028,2026-05-17,11388.1,0,9830.55,0.86,623,200,,C,7,FALSE
APP0000469,C002751,2021-04-04,7124.23,0,24348.96,3.42,450,14,0.76,D,11,FALSE
APP0000470,C006723,2023-11-26,13478.64,0,2771.3,0.21,588,47,,B,5,FALSE
APP0000471,C004871,2026-03-29,21347.48,0,41060.27,1.92,553,94,0.9,C,6,FALSE
APP0000472,C009949,2021-01-30,9663.81,0,5026.6,0.52,657,7,,D,10,FALSE
APP0000473,C006043,2025-08-17,11855.3,0,8018.59,0.68,634,20,,D,9,FALSE
APP0000474,C009702,2025-11-13,31876.07,0,4746.54,0.15,504,81,,B,3,FALSE
APP0000475,C000028,2025-03-23,12224.06,0,14074.1,1.15,623,68,,C,6,FALSE
APP0000476,C007722,2022-11-02,25849.97,0,63118.72,2.44,616,105,0.89,B,5,FALSE
APP0000477,C010053,2025-12-05,14137.16,0,6395.05,0.45,541,35,,C,8,FALSE
APP0000478,C001925,2025-03-25,5993.75,0,9886.71,1.65,511,190,,C,7,FALSE
APP0000479,C008495,2023-06-24,83914.73,0,6779.2,0.08,702,200,,A,1,TRUE
APP0000480,C003300,2023-08-15,12954.81,0,10231.73,0.79,784,177,,B,4,FALSE
APP0000481,C002460,2024-06-08,44899.79,0,57393.91,1.28,829,309,0.71,B,4,FALSE
APP0000482,C009074,2022-10-17,16073.82,0,6407.86,0.4,665,187,0.7,B,5,FALSE
APP0000483,C000256,2021-07-20,31281.71,0,6550.03,0.21,561,340,,B,5,FALSE
APP0000484,C005027,2022-10-03,18263.17,0,39176.38,2.15,523,51,,C,8,FALSE
APP0000485,C009773,2023-05-30,54118.3,0,52423.84,0.97,659,86,0.89,B,4,FALSE
APP0000486,C003203,2021-11-28,9919.7,0,10907.87,1.1,597,306,,C,7,FALSE
APP0000487,C006746,2026-03-17,28674.93,0,6064.59,0.21,590,17,,C,6,TRUE
APP0000488,C001836,2023-07-19,7058.09,0,29023.21,4.11,506,5,0.7,D,11,TRUE
APP0000489,C010916,2025-12-11,16537.68,0,51769.92,3.13,574,10,0.89,D,10,FALSE
APP0000490,C007828,2023-01-05,52514.01,0,33686.85,0.64,655,287,0.76,B,4,FALSE
APP0000491,C004470,2025-01-16,16147.2,0,7197.1,0.45,718,211,,B,4,FALSE
APP0000492,C001551,2025-09-21,14874.7,0,66010.49,4.44,660,81,0.76,C,6,FALSE
APP0000493,C000574,2023-03-25,16222.53,0,23453.88,1.45,565,230,0.76,C,6,FALSE
APP0000494,C005345,2023-05-06,9051.41,0,34098.51,3.77,562,173,0.89,C,8,FALSE
APP0000495,C001539,2024-08-14,12140.02,0,13703.14,1.13,542,154,,C,7,FALSE
APP0000496,C001986,2025-03-08,8285.07,0,109942.99,13.27,530,346,0.83,C,8,FALSE
APP0000497,C008997,2026-01-27,33503.95,0,5170.19,0.15,554,21,,B,5,TRUE
APP0000498,C003005,2022-04-30,10053.88,0,33253.79,3.31,506,250,0.87,C,7,FALSE
APP0000499,C000117,2024-06-23,32058.97,0,10484.23,0.33,585,169,0.71,B,4,FALSE
APP0000500,C006848,2025-09-16,47800.42,0,12288.77,0.26,704,298,,A,1,TRUE
APP0000501,C009852,2026-06-25,56593.6,0,2756.96,0.05,660,190,,A,1,FALSE
APP0000502,C005598,2021-03-10,37809.77,0,2133.01,0.06,590,68,,A,2,FALSE
APP0000503,C000097,2025-06-08,41299.55,0,31140.43,0.75,708,25,0.74,C,6,FALSE
APP0000504,C007039,2023-11-03,17478.51,0,5176.79,0.3,646,171,,B,3,FALSE
APP0000505,C007569,2021-05-26,18418.04,0,114070.41,6.19,643,9,0.88,D,9,FALSE
APP0000506,C000713,2025-07-05,14147.71,0,4386.68,0.31,538,6,,D,9,FALSE
APP0000507,C010634,2023-12-29,23551.99,0,7260.28,0.31,650,404,,A,1,FALSE
APP0000508,C006087,2024-04-13,22630.93,0,6558.86,0.29,534,188,,B,4,FALSE
APP0000509,C003999,2021-06-21,35009.11,0,17819.89,0.51,697,234,,B,4,FALSE
APP0000510,C005766,2026-06-02,15942.14,0,25499.83,1.6,549,231,,C,6,TRUE
APP0000511,C008545,2022-07-22,32479.84,0,4522.23,0.14,678,314,,A,1,FALSE
APP0000512,C001309,2022-12-13,13406.31,0,9192.52,0.69,758,315,,B,5,FALSE
APP0000513,C005729,2021-03-28,15611.58,0,6007.06,0.38,691,274,,B,4,FALSE
APP0000514,C003762,2026-03-14,27145.42,0,25615.42,0.94,571,268,0.9,B,5,FALSE
APP0000515,C002971,2023-10-04,11111.84,0,15453.02,1.39,635,235,,C,6,FALSE
APP0000516,C005397,2022-02-02,42755.95,0,6914.04,0.16,642,58,,A,2,FALSE
APP0000517,C009879,2023-11-04,16995.26,0,7441.45,0.44,618,99,0.78,C,6,TRUE
APP0000518,C005363,2026-03-02,10896.84,0,2819.71,0.26,628,306,,B,4,FALSE
APP0000519,C000221,2025-11-30,15510.97,0,11699.72,0.75,575,137,,C,7,FALSE
APP0000520,C002267,2024-06-09,30498.84,0,6568.53,0.22,552,90,,B,4,FALSE
APP0000521,C004385,2022-04-19,11288.49,0,924.3,0.08,565,44,,B,5,FALSE
APP0000522,C009847,2023-03-14,13048.33,0,2146.11,0.16,647,72,,A,2,FALSE
APP0000523,C007684,2022-08-21,21979.05,0,45697.73,2.08,785,347,0.73,B,4,FALSE
APP0000524,C009793,2025-03-29,8464.85,0,5319.77,0.63,567,121,,D,9,FALSE
APP0000525,C006957,2021-06-27,16172.11,0,58585.51,3.62,559,71,0.73,C,7,FALSE
APP0000526,C009453,2025-07-12,19248.57,0,105461.87,5.48,573,16,0.86,D,9,FALSE
APP0000527,C006695,2021-06-17,18682.96,0,9490.46,0.51,729,18,0.9,C,6,FALSE
APP0000528,C007686,2022-07-24,71465.07,0,8399.88,0.12,719,179,0.74,A,2,FALSE
APP0000529,C010268,2021-10-23,28528.28,0,4053.74,0.14,626,24,,B,4,FALSE
APP0000530,C009944,2022-12-25,81438.36,0,74748.68,0.92,707,110,0.86,B,4,FALSE
APP0000531,C010417,2024-08-11,19320.25,0,8220.07,0.43,615,238,,B,5,FALSE
APP0000532,C001646,2022-01-11,10385.16,0,62530.28,6.02,469,17,0.75,D,10,FALSE
APP0000533,C005645,2024-01-05,36033.7,0,3148.26,0.09,625,71,,A,2,FALSE
APP0000534,C003505,2024-12-20,14092.9,0,3628.67,0.26,621,273,,B,4,FALSE
APP0000535,C003209,2021-06-05,17313.49,0,3046.55,0.18,570,21,,C,7,FALSE
APP0000536,C010003,2023-05-03,37922.41,0,51398.38,1.36,667,131,0.8,B,4,FALSE
APP0000537,C009128,2025-12-01,27263.52,0,3503.92,0.13,662,58,,A,2,FALSE
APP0000538,C005762,2023-06-09,14724.56,0,11964.22,0.81,685,339,,B,5,FALSE
APP0000539,C001234,2026-02-11,39461.46,0,32435.88,0.82,637,56,0.77,B,5,FALSE
APP0000540,C007578,2022-11-04,24691.82,0,952.78,0.04,497,88,,B,4,FALSE
APP0000541,C001207,2025-01-18,8762.76,0,54050.06,6.17,549,55,,D,10,FALSE
APP0000542,C003682,2025-10-22,52561.21,0,7874.44,0.15,738,47,,A,1,FALSE
APP0000543,C009460,2025-11-14,19260.19,0,4998.01,0.26,581,211,,B,5,FALSE
APP0000544,C001162,2024-06-15,7723.54,0,10303.04,1.33,572,350,,C,7,FALSE
APP0000545,C000477,2024-08-19,24533.81,0,6739.6,0.27,627,8,,C,7,FALSE
APP0000546,C007402,2024-08-17,11183.38,0,4393.96,0.39,606,388,,B,5,FALSE
APP0000547,C007157,2026-02-06,11594.97,0,129715.26,11.19,612,164,0.88,B,5,FALSE
APP0000548,C010893,2022-05-02,43017.73,0,7323.84,0.17,688,127,,A,1,FALSE
APP0000549,C003879,2025-12-09,39254.41,0,8686.11,0.22,668,45,,A,2,FALSE
APP0000550,C000059,2021-10-31,17903.03,0,1104.34,0.06,455,38,,B,5,FALSE
APP0000551,C009059,2024-05-27,40438.49,14664.51,109780.06,3.08,662,78,0.87,B,3,FALSE
APP0000552,C001394,2022-06-30,13584.93,0,5449.15,0.4,630,98,,C,6,FALSE
APP0000553,C006719,2022-04-11,58791.48,0,40721.66,0.69,715,244,0.81,B,4,FALSE
APP0000554,C005629,2025-02-25,50079.23,0,21429.15,0.43,660,10,,C,6,FALSE
APP0000555,C009908,2022-06-29,9717.57,0,40692.59,4.19,688,234,0.82,C,6,FALSE
APP0000556,C000370,2021-10-14,12519.93,0,14367.11,1.15,523,69,0.85,C,7,FALSE
APP0000557,C007562,2025-05-24,8221.06,0,1132.07,0.14,435,31,,C,8,FALSE
APP0000558,C009347,2021-04-21,87259.89,0,17317.53,0.2,614,43,,B,4,FALSE
APP0000559,C001257,2025-09-14,18692.9,0,27646.31,1.48,415,34,,D,9,FALSE
APP0000560,C001339,2023-04-23,67770.44,0,80408.2,1.19,771,92,0.84,B,3,FALSE
APP0000561,C006522,2023-10-30,34876.64,0,16644.16,0.48,679,190,,B,4,FALSE
APP0000562,C009629,2025-12-10,21425.81,0,10216.81,0.48,580,351,,B,5,FALSE
APP0000563,C004835,2023-11-01,17027.98,0,11314.96,0.66,740,183,0.84,B,5,FALSE
APP0000564,C009251,2023-10-09,13472.99,0,11872.04,0.88,709,255,,C,6,FALSE
APP0000565,C003245,2025-10-01,11019.99,0,45445.48,4.12,518,192,0.84,C,7,FALSE
APP0000566,C005862,2025-04-15,101170.67,0,7513.65,0.07,712,260,,A,0,FALSE
APP0000567,C001472,2022-05-04,17625.7,0,27836.69,1.58,619,349,0.71,C,6,FALSE
APP0000568,C005874,2026-02-27,18718.34,0,7227.88,0.39,563,41,,C,8,FALSE
APP0000569,C009142,2023-04-21,15174.09,0,13842.33,0.91,544,120,,C,6,FALSE
APP0000570,C008505,2025-09-27,34462.94,0,57296.44,1.66,697,44,0.72,B,4,FALSE
APP0000571,C002527,2026-06-26,39831.07,0,38560.92,0.97,751,31,0.78,B,3,FALSE
APP0000572,C006457,2021-11-16,12564.12,0,2455.43,0.2,572,189,,B,3,TRUE
APP0000573,C006465,2026-07-02,29317.36,7164.93,47791.18,1.87,658,132,0.82,B,5,TRUE
APP0000574,C007625,2024-04-12,19741.1,0,3501.43,0.18,458,53,,C,7,FALSE
APP0000575,C006164,2021-10-11,65754.46,0,1795.62,0.03,658,39,,A,2,FALSE
APP0000576,C002338,2025-09-15,40728.66,0,5722.77,0.14,728,94,,A,0,TRUE
APP0000577,C006533,2021-03-04,9841.02,0,9207.78,0.94,508,117,,C,8,FALSE
